category,title,description,image,price,part_number,url
Vertex Networking,Sabrent - SB-RKTQ-8TB - Rocket Q 8TB PCI Express 3.0 x4 M.2 2280 Solid State Drive,"Sabrent - SB-RKTQ-8TB - Rocket Q 8TB PCI Express 3.0 x4 M.2 2280 Solid State Drive Product Condition: Refurbished General Information Product Line Rocket Q Product Type Solid State Drive Technical Information Storage Capacity 8TB Drive Type Internal Drive Width M.2 2280 Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 3.0 x4 Physical Characteristics Form Factor M.2 2280 Miscellaneous Compliance Standards RoHS,WEEE Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790ccc4261c_SB-RKTQ-8TB-O.webp,"£1,084.00",SB-RKTQ-8TB,https://www.vertexnetworking.co.uk/product/sb-rktq-8tb-sabrent-rocket-q-8tb-pci-express-3-0-x4-m-2-2280-solid-state-drive.html
Vertex Networking,Maxtor - YA480VC1A001 - Z1 480GB SATA 6Gb/s (RoHS) 2.5-Inch Solid State Drive,"Maxtor - YA480VC1A001 - Z1 480GB SATA 6Gb/s (RoHS) 2.5-Inch Solid State Drive Product Condition: Refurbished General Information Product Line Gold Product Series Z1 Product Type Solid State Drive Technical Information Storage Capacity 480 GB Maximum Data Transfer Rate 6 Gb/s Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SATA Interface Standard SATA/600 Miscellaneous Compliance Standards RoHS Assembly Required No Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790ccce5f52_YA480VC1A001.webp,Get a Quote for price,YA480VC1A001,https://www.vertexnetworking.co.uk/product/ya480vc1a001-maxtor-z1-480gb-sata-6gb-s-2-5-inch-solid-state-drive.html
Vertex Networking,SanDisk - SDSSDE60-2T00-G25 - Extreme 2TB USB 3.1 External Solid State Drive,SanDisk - SDSSDE60-2T00-G25 - Extreme 2TB USB 3.1 External Solid State Drive Product Condition: New General Information Product Series Extreme Product Type Solid State Drive Technical Information Drive Type External Storage Capacity 2 TB Interfaces/Ports Drive Interface SATA Physical Characteristics Width 1 Height 0.4 Inches Miscellaneous Assembly Required Yes Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790ccaaab49_SDSSDE60-2T00-G25.webp,£217.00,SDSSDE60-2T00-G25,https://www.vertexnetworking.co.uk/product/sdssde60-2t00-g25-sandisk-extreme-2tb-usb-3-1-external-solid-state-drive.html
Vertex Networking,SanDisk - SDSSDA-120G-G27 - Plus 120GB Multi-Level Cell SATA 6Gb/s 2.5-Inch Solid State Drive,"SanDisk - SDSSDA-120G-G27 - Plus 120GB Multi-Level Cell SATA 6Gb/s 2.5-Inch Solid State Drive Product Condition: Refurbished General Information Product Type Solid State Drive Technical Information Storage Capacity 120 GB Flash Memory Technology Multi-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SATA Interface Standard SATA/600 Miscellaneous Assembly Required No Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cca7af40_SDSSDA-120G-G27.webp,£70.00,SDSSDA-120G-G27,https://www.vertexnetworking.co.uk/product/sdssda-120g-g27-sandisk-plus-120gb-sata-6gb-s-2-5-inch-solid-state-drive.html
Vertex Networking,Silicon Power - SU001TBP34A60M28CA - P34A60 Series 1TB Triple-Level Cell PCI Express 3.0 x4 NVMe M.2 2280 Solid State Drive,Silicon Power - SU001TBP34A60M28CA - P34A60 Series 1TB Triple-Level Cell PCI Express 3.0 x4 NVMe M.2 2280 Solid State Drive Product Condition: Refurbished General Information Product Series P34A60 Model SP01KGBP44XS7005 Product Type Solid State Drive Technical Information Storage Capacity 1 TB Flash Memory Technology 3D-NAND Drive Type Internal Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 3.0 x4 Physical Characteristics Form Factor M.2 2280 Miscellaneous Assembly Required No Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790cce85021_SU001TBP34A60M28CA-O.webp,£182.00,SU001TBP34A60M28CA,https://www.vertexnetworking.co.uk/product/su001tbp34a60m28ca-silicon-power-p34a60-1tb-pci-express-3-0-nvme-x4-m-2-2280-solid-state-drive.html
Vertex Networking,Western Digital - WDS500G1XHE - Black SN850 Series 500GB Triple-Level Cell PCI Express NVMe 4.0 x4 M.2 2280 Solid State Drive With Heatsink,Western Digital - WDS500G1XHE - Black SN850 Series 500GB Triple-Level Cell PCI Express NVMe 4.0 x4 M.2 2280 Solid State Drive With Heatsink Product Condition: New General Information Product Series SN850 Product Type Solid State Drive Technical Information Storage Capacity 500GB Flash Memory Technology 3D-NAND Drive Width M.2 2280 Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 4.0 x4 Physical Characteristics Form Factor M.2 2280 Width 0.03 Inches Depth 0.12 Inches Miscellaneous,https://www.vertexnetworking.co.uk/storage/product_images/67790cce30967_WDS500G1XHE-O.webp,£125.00,WDS500G1XHE,https://www.vertexnetworking.co.uk/product/wds500g1xhe-wd-black-sn850-500gb-pci-express-nvme-4-0-x4-m-2-solid-state-drive-with-heatsink.html
Vertex Networking,Western Digital - WUSTR1548ASS200 - Ultrastar DC SS530 Series 480GB Triple-Level-Cell SAS 12Gb/s 2.5-Inch Solid State Drive,"Western Digital - WUSTR1548ASS200 - Ultrastar DC SS530 Series 480GB Triple-Level-Cell SAS 12Gb/s 2.5-Inch Solid State Drive Product Condition: Refurbished General Information Product Line Ultrastar Product Series DC SS530 Product Type Solid State Drive Technical Information Storage Capacity 480 GB Maximum Data Transfer Rate 12 Gb/s Flash Memory Technology 3D-NAND Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SAS Interface Standard 12Gb/s SAS Miscellaneous Eco Friendly Yes Compliance Standards RoHS,WEEE",https://www.vertexnetworking.co.uk/storage/product_images/67790ccb9e8b9_WUSTR1548ASS200.webp,£190.00,WUSTR1548ASS200,https://www.vertexnetworking.co.uk/product/wustr1548ass200-wd-ultrastar-ss530-480gb-triple-level-cell-sas-12gb-s-2-5-inch-solid-state-drive.html
Vertex Networking,SanDisk - SX350-1600 - IO Memory 1.6TB PCI Express 2.0 X8 Read Intensive Solid State Drive,SanDisk - SX350-1600 - IO Memory 1.6TB PCI Express 2.0 X8 Read Intensive Solid State Drive Product Condition: Refurbished General Information Product Type Solid State Drive Technical Information Flash Memory Technology Multi-Level Cell Drive Type Internal Storage Capacity 1.6 TB Interfaces/Ports Drive Interface PCI Express Interface Standard PCI Express 2.0 x8 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790ccb63ee1_SX350-1600.webp,£192.00,SX350-1600,https://www.vertexnetworking.co.uk/product/sx350-1600-sandisk-1-6tb-mlc-io-memory-pci-express-2-0-x8-read-intensive-solid-state-drive.html
Vertex Networking,SanDisk - SDSSDH3-500G-G25 - Ultra 3D 500GB SATA 6Gb/s 2.5-Inch Solid State Drive,"SanDisk - SDSSDH3-500G-G25 - Ultra 3D 500GB SATA 6Gb/s 2.5-Inch Solid State Drive Product Condition: New General Information Product Series Ultra Product Type Solid State Drive Technical Information Drive Type Internal Storage Capacity 500GB Flash Memory Technology 3D-NAND Drive Width 2.5"" Interfaces/Ports Interface Standard 6Gb/s SATA Drive Interface SATA Physical Characteristics Height 0.11 Inches Width 0.16 Inches Depth 0.01 Inches Miscellaneous Assembly Required Yes Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790ccb03dec_SDSSDH3-500G-G25.webp,£141.00,SDSSDH3-500G-G25,https://www.vertexnetworking.co.uk/product/sdssdh3-500g-g25-sandisk-ultra-3d-500gb-sata-6gb-s-2-5-inch-solid-state-drive.html
Vertex Networking,Intel - SSDPF21Q400GB01 - Optane DC P5800X 400GB 3D Xpoint PCI Express 4.0 x4 U.2 Solid State Drive,"Intel - SSDPF21Q400GB01 - Optane DC P5800X 400GB 3D Xpoint PCI Express 4.0 x4 U.2 Solid State Drive Product Condition: New General Information Product Line Optane DC Product Series P5800X Product Type Solid State Drive Technical Information Storage Capacity 400 GB Maximum Data Transfer Rate 7200  MB/s Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 4.0 x4 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc821d74_SSDPF21Q400GB01.webp,£551.34,SSDPF21Q400GB01,https://www.vertexnetworking.co.uk/product/ssdpf21q400gb01-intel-optane-dc-p5800x-series-400gb-2-5-x-15mm-u-2-pcie-4-0-x4-3d-xpoint-solid-state-drive-ssd.html
Vertex Networking,Lenovo - 00UP734 - 256GB Triple-Level Cell PCI Express NVMe 3.0 x4 M.2 2280 Solid State Drive,Lenovo - 00UP734 - 256GB Triple-Level Cell PCI Express NVMe 3.0 x4 M.2 2280 Solid State Drive Product Condition: Refurbished General Information Product Type Solid State Drive Technical Information Storage Capacity 256GB Flash Memory Technology Triple-Level Cell Drive Type Internal Drive Width M.2 2280 Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 3.0 x4 Physical Characteristics Form Factor M.2 2280 Miscellaneous Assembly Required No Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790cc72a550_00UP734-o.webp,£70.14,00UP734,https://www.vertexnetworking.co.uk/product/00up734-lenovo-256gb-tlc-pci-express-3-0-x4-nvme-m-2-2280-solid-state-drive-ssd.html
Vertex Networking,Samsung - MU-PC500T/AM - T7 500GB USB 3.2 Type-C Portable External Solid State Drive,Samsung - MU-PC500T/AM - T7 500GB USB 3.2 Type-C Portable External Solid State Drive Product Condition: Refurbished General Information Product Series T7 Product Type Solid State Drive Technical Information Storage Capacity 500 GB Drive Type External Interfaces/Ports Host Interface USB 3.2 Gen2 Type C Drive Interface USB Miscellaneous Assembly Required No Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790cc798c83_External-hard-drive-Gen.webp,£125.02,MU-PC500T/AM,https://www.vertexnetworking.co.uk/product/mu-pc500t-am-samsung-portable-ssd-t7-500gb-usb-3-2-external-solid-state-drive.html
Vertex Networking,Samsung - MZ6SR200HMFU-000C3 - SM1625 200GB Single-Level Cell SAS 6Gb/s 2.5-Inch Enterprise Solid State Drive,"Samsung - MZ6SR200HMFU-000C3 - SM1625 200GB Single-Level Cell SAS 6Gb/s 2.5-Inch Enterprise Solid State Drive Product Condition: Refurbished General Information Product Series SM1625 Product Type Solid State Drive Technical Information Storage Capacity 200GB Flash Memory Technology SLC Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SAS Interface Standard 6Gb/s SAS Miscellaneous Assembly Required No Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc5c2667_Solid-State-Drive-Gen.webp,£62.62,MZ6SR200HMFU-000C3,https://www.vertexnetworking.co.uk/product/mz6sr200hmfu-000c3-samsung-sm1625-series-200gb-single-level-cell-sas-6gb-s-2-5-inch-solid-state-drive.html
Vertex Networking,"Intel dc p4510 4tb PCIe NVMe 2.5"" Ssd - SSDPE2KX040T8T","Intel dc p4510 4tb PCIe NVMe 2.5"" Ssd - SSDPE2KX040T8T Product Condition: Refurbished General Information Product Series DC P4510 Product Type Solid State Drive Technical Information Storage Capacity 4 TB Flash Memory Technology Triple-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 3.1 x4 Physical Characteristics Height 0.4 Inches Width 2.7 Inches Depth 4 Inches Miscellaneous Compliance Standards WEEE,CE Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc7c0c7d_SSDPE2KX040T8T.webp,£301.71,SSDPE2KX040T8T,https://www.vertexnetworking.co.uk/product/intel-dc-p4510-4tb-pcie-nvme-25-ssd-ssdpe2kx040t8t-ssdpe2kx040t8t.html
Vertex Networking,Samsung SM883 MZ7KH480HAHQ0D3 SSD 480 GB SATA 6Gb/s DELL OEM Refurbished,"Samsung SM883 MZ7KH480HAHQ0D3 SSD 480 GB SATA 6Gb/s DELL OEM Refurbished Product Condition: New General Information Product Series SM883 Product Type Solid State Drive Technical Information Storage Capacity 480GB Maximum Data Transfer Rate 6 Gb/s Endurance Mixed Use Flash Memory Technology Multi-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SATA Interface Standard 6Gb/s SATA Physical Characteristics Form Factor SFF Miscellaneous Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc5b1ebd_MZ7KH480HAHQ0D3.webp,£275.40,MZ7KH480HAHQ0D3,https://www.vertexnetworking.co.uk/product/samsung-sm883-mz7kh480hahq0d3-ssd-480-gb-sata-6gb-s-dell-oem-refurbished-mz7kh480hahq0d3.html
Vertex Networking,Samsung - MZVLB256HAHQ-00000 - PM981 256GB Triple-Level-Cell PCI Express NVMe 3.0 x4 M.2 Solid State Drive,Samsung - MZVLB256HAHQ-00000 - PM981 256GB Triple-Level-Cell PCI Express NVMe 3.0 x4 M.2 Solid State Drive Product Condition: Refurbished General Information Product Series PM981 Product Type Solid State Drive Technical Information Storage Capacity 256GB Flash Memory Technology Triple-Level Cell Drive Type Internal Drive Width M.2 Interfaces/Ports Drive Interface PCI Express Interface Standard PCI Express NVMe 3.0 x4 Physical Characteristics Form Factor M.2 Miscellaneous Assembly Required No Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790cc867339_MZVLB256HAHQ-00000.webp,£136.00,MZVLB256HAHQ-00000,https://www.vertexnetworking.co.uk/product/mzvlb256hahq-00000-samsung-pm981-polaris-256gb-m-2-2280-pci-express-gen3-x4-nvme-solid-state-drives.html
Vertex Networking,IBM 01YM585 800GB Nvme Flash 2.5-inch Solid State Drive for Storwize V7000,"IBM 01YM585 800GB Nvme Flash 2.5-inch Solid State Drive for Storwize V7000 Product Condition: Refurbished General Information Product Type Solid State Drive Technical Information Drive Type Internal Storage Capacity 800 GB Drive Width 2.5"" Interfaces/Ports Drive Interface PCI Express NVMe Miscellaneous Assembly Required Yes Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc9a9fb2_01YM585.webp,£703.00,01YM585,https://www.vertexnetworking.co.uk/product/01ym585-ibm-800gb-nvme-flash-2-5-inch-solid-state-drives.html
Vertex Networking,EMC - D3F-2SFXL2-3840 - 3.84TB SAS 12Gb/s 2.5-Inch Solid State Drive for FAST VP 25x2.5-Inch Enclosure,"EMC - D3F-2SFXL2-3840 - 3.84TB SAS 12Gb/s 2.5-Inch Solid State Drive for FAST VP 25x2.5-Inch Enclosure Product Condition: Refurbished General Information Product Type Solid State Drive Technical Information Storage Capacity 3.84TB Flash Memory Technology Single-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SAS Interface Standard 12Gb/s SAS Physical Characteristics Form Factor SFF Miscellaneous Assembly Required No Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc6dd52d_Solid-State-Drive-Gen.webp,£503.22,D3F-2SFXL2-3840,https://www.vertexnetworking.co.uk/product/d3f-2sfxl2-3840-emc-unity-3-84tb-2-5-inch-internal-solid-state-drive-ssd-for-afa-25-x-2-5-inch-enclosure.html
Vertex Networking,"Upgrade IBM 00W1551 Solid State Drive. It loads up rapidly, with up to 240 GB of storage, having 5 inchSAS interface speed, gives a boost to your system.","Upgrade IBM 00W1551 Solid State Drive. It loads up rapidly, with up to 240 GB of storage, having 5 inchSAS interface speed, gives a boost to your system. Product Condition: Refurbished General Information Product Type Solid State Drive Technical Information Storage Capacity 200GB Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SAS Interface Standard 6Gb/s SAS Miscellaneous Assembly Required No Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc8d9069_00W1551.webp,£324.00,00W1551,https://www.vertexnetworking.co.uk/product/00w1551-ibm-200gb-sas-6gb-s-2-5-inch-solid-state-drives.html
Vertex Networking,Seagate ZP2000GM3A023 FireCuda 530 2TB M.2 2280 NVMe Express 4.0 Internal SSD,Seagate ZP2000GM3A023 FireCuda 530 2TB M.2 2280 NVMe Express 4.0 Internal SSD Product Condition: New General Information Product Line FireCuda Product Series 520 Product Type Solid State Drive Technical Information Drive Type Internal Storage Capacity 2TB Flash Memory Technology Triple-Level Cell Drive Width M.2 2280 Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 4.0 x4 Physical Characteristics Form Factor M.2 Miscellaneous Assembly Required No Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790cc6cee8c_ZP2000GM3A023-o.webp,£207.73,ZP2000GM3A023,https://www.vertexnetworking.co.uk/product/seagate-zp2000gm3a023-firecuda-530-2tb-m2-2280-nvme-express-40-internal-ssd.html
Vertex Networking,SanDisk - SD5SF2-256G - X100 256GB Multi-Level Cell SATA 6Gb/s mSATA Solid State Drive,SanDisk - SD5SF2-256G - X100 256GB Multi-Level Cell SATA 6Gb/s mSATA Solid State Drive Product Condition: Refurbished General Information Product Series X100 Product Type Solid State Drive Technical Information Storage Capacity 256GB Flash Memory Technology Multi-Level Cell Drive Type Internal Interfaces/Ports Drive Interface SATA Interface Standard SATA/600 Physical Characteristics Form Factor mSATA Miscellaneous Assembly Required No Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790cc936c45_SD5SF2-256G.webp,£118.00,SD5SF2-256G,https://www.vertexnetworking.co.uk/product/sd5sf2-256g-sandisk-x100-256gb-multi-level-cell-sata-6gb-s-msata-solid-state-drives.html
Vertex Networking,Intel - SSDSC2KB960GZ01 - D3-S4520 960GB Triple-Level Cell SATA 6Gb/s 2.5-Inch Solid State Drive,"Intel - SSDSC2KB960GZ01 - D3-S4520 960GB Triple-Level Cell SATA 6Gb/s 2.5-Inch Solid State Drive Product Condition: New General Information Product Series D3-S4520 Product Type Solid State Drive Technical Information Storage Capacity 960GB Maximum Data Transfer Rate 6 Gb/s Flash Memory Technology Triple-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SATA Interface Standard 6Gb/s SATA Physical Characteristics Form Factor SFF Miscellaneous Compliance Standards RoHS,WEEE Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc60f5cf_Solid-State-Drive-Gen.webp,£230.29,SSDSC2KB960GZ01,https://www.vertexnetworking.co.uk/product/intel-ssdsc2kb960gz01-d3-s4520-series-960gb-triple-level-cell-sata-6gb-s-2-5-inch-solid-state-drive.html
Vertex Networking,Intel - SSDPEKNU010TZX1 - 670p Series 1TB Quad-Level Cell PCI Express NVMe 3.0 x4 M.2 2280 Solid State Drive,Intel - SSDPEKNU010TZX1 - 670p Series 1TB Quad-Level Cell PCI Express NVMe 3.0 x4 M.2 2280 Solid State Drive Product Condition: New General Information Product Type Solid State Drive Technical Information Storage Capacity 1TB Flash Memory Technology Multi-Level Cell Drive Width M.2 2242 Interfaces/Ports Drive Interface PCI Express NVMe Miscellaneous,https://www.vertexnetworking.co.uk/storage/product_images/67790cc7391a1_M.2-SSD-Gen.webp,£132.54,SSDPEKNU010TZX1,https://www.vertexnetworking.co.uk/product/intel-ssdpeknu010tzx1-670p-series-1tb-quad-level-cell-pci-express-3-0-x4-nvme-m-2-2280-solid-state-drive.html
Vertex Networking,Western Digital - WDS500G3X0C - Black SN750 Series 500GB PCI Express NVMe 3.0 x4 3D NAND M.2 2280 Gaming Solid State Drive,Western Digital - WDS500G3X0C - Black SN750 Series 500GB PCI Express NVMe 3.0 x4 3D NAND M.2 2280 Gaming Solid State Drive Product Condition: Refurbished General Information Product Line BLACK Product Series SN750 Product Type Solid State Drive Technical Information Drive Type Internal Storage Capacity 500GB Flash Memory Technology 3D-NAND Drive Width M.2 2280 Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express 3.0 x4 Physical Characteristics Height 0.09 Inches Width 0.86 Inches Depth 3.12 Inches Form Factor M.2 2280 Miscellaneous Assembly Required No Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790cc8063d0_WDS500G3X0C-o.webp,£106.23,WDS500G3X0C,https://www.vertexnetworking.co.uk/product/wds500g3x0c-western-digital-black-sn750-500gb-triple-level-cell-pci-express-3-0-x4-nvme-m-2-2280-solid-state-drive.html
Vertex Networking,Kioxia CM6-R KCM6XRUL1T92 Read Intensive SSD 1.92 TB PCIe 4.0 x4 (NVMe) DELL OEM Refurbished,"Kioxia CM6-R KCM6XRUL1T92 Read Intensive SSD 1.92 TB PCIe 4.0 x4 (NVMe) DELL OEM Refurbished Product Condition: Refurbished General Information Product Series CM6-R Model KCM6XRUL1T92 Product Type Solid State Drive Technical Information Storage Capacity 1.92TB Flash Memory Technology Triple-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 4.0 x4 Physical Characteristics Form Factor SFF Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc6477ab_KCM6XRUL1T92.webp,£470.89,KCM6XRUL1T92,https://www.vertexnetworking.co.uk/product/kioxia-cm6-r-kcm6xrul1t92-read-intensive-ssd-192-tb-pcie-40-x4-nvme-dell-oem-refurbished-kcm6xrul1t92.html
Vertex Networking,Intel D3-S4520 480gb sata-6gbps 3d4 M.2 22x80mm Ssd - SSDSCKKB480GZR,"Intel D3-S4520 480gb sata-6gbps 3d4 M.2 22x80mm Ssd - SSDSCKKB480GZR Product Condition: Refurbished General Information Product Series D3-S4520 Product Type Solid State Drive Technical Information Storage Capacity 480GB Endurance Read Intensive Flash Memory Technology Triple-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SATA Interface Standard 6Gb/s SATA Physical Characteristics Form Factor SFF Miscellaneous Compliance Standards WEEE,CE,RoHS Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc69e97b_SSDSCKKB480GZR.webp,£252.84,SSDSCKKB480GZR,https://www.vertexnetworking.co.uk/product/intel-d3-s4520-480gb-sata-6gbps-3d4-m2-22x80mm-ssd-ssdsckkb480gzr-ssdsckkb480gzr.html
Vertex Networking,Samsung PM883 MZ-7LH4800 - SSD - 480 GB - SATA 6Gb/s Brand New,"Samsung PM883 MZ-7LH4800 - SSD - 480 GB - SATA 6Gb/s Brand New Product Condition: Refurbished General Information Product Series PM883 Product Type Solid State Drive Technical Information Storage Capacity 480GB Endurance Read Intensive Flash Memory Technology Triple-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SATA Interface Standard 6Gb/s SATA Physical Characteristics Form Factor SFF Miscellaneous Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc600767_MZ-7LH4800.webp,£122.77,MZ-7LH4800,https://www.vertexnetworking.co.uk/product/samsung-pm883-mz-7lh4800-ssd-480-gb-sata-6gb-s-brand-new-mz-7lh4800.html
Vertex Networking,Samsung MZ-7LH3T80 PM883 3.84TB Sata 6Gbps 2.5inch Ssd,"Samsung MZ-7LH3T80 PM883 3.84TB Sata 6Gbps 2.5inch Ssd Product Condition: Refurbished General Information Product Line Enterprise Product Series PM883 Product Type Solid State Drive Technical Information Storage Capacity 3.84TB Disk Format 512 Maximum Data Transfer Rate 6 Gb/s Endurance Read Intensive Flash Memory Technology Triple-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SATA Interface Standard 6Gb/s SATA Physical Characteristics Form Factor SFF Miscellaneous Compliance Standards RoHS,WEEE Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc760d3b_MZ-7LH3T80.webp,£275.40,MZ-7LH3T80,https://www.vertexnetworking.co.uk/product/samsung-mz-7lh3t80-pm883-384tb-sata-6gbps-25inch-ssd-mz-7lh3t80.html
Vertex Networking,Samsung SM883 MZ7KH960HAJRAD3 SSD 960 GB SATA 6Gb/s DELL OEM Refurbished,"Samsung SM883 MZ7KH960HAJRAD3 SSD 960 GB SATA 6Gb/s DELL OEM Refurbished Product Condition: Refurbished General Information Product Series SM883 Model SM884 Product Type Solid State Drive Technical Information Storage Capacity 960GB Maximum Data Transfer Rate 6 Gb/s Endurance Mixed Use Flash Memory Technology Multi-Level Cell Drive Type Internal Drive Width 2.5"" Interfaces/Ports Drive Interface SATA Interface Standard 6Gb/s SATA Physical Characteristics Form Factor SFF Miscellaneous Eco Friendly Yes",https://www.vertexnetworking.co.uk/storage/product_images/67790cc4bc823_MZ7KH960HAJRAD3.webp,£160.36,MZ7KH960HAJRAD3,https://www.vertexnetworking.co.uk/product/samsung-sm883-mz7kh960hajrad3-ssd-960-gb-sata-6gb-s-dell-oem-refurbished-mz7kh960hajrad3.html
Vertex Networking,Samsung PM1645a MZ-ILT800C SSD 800 GB SAS 12Gb/s DELL OEM Refurbished,"Samsung PM1645a MZ-ILT800C SSD 800 GB SAS 12Gb/s DELL OEM Refurbished Product Condition: Refurbished General Information Product Series PM1645A Product Type Solid State Drive Technical Information Storage Capacity 800GB Endurance Mixed Use Flash Memory Technology Triple-Level Cell Drive Width 2.5"" Interfaces/Ports Drive Interface SAS Interface Standard 12Gb/s SAS Physical Characteristics Form Factor SFF",https://www.vertexnetworking.co.uk/storage/product_images/67790cc2de5e7_MZ-ILT800C.webp,£301.71,MZ-ILT800C,https://www.vertexnetworking.co.uk/product/samsung-pm1645a-mz-ilt800c-ssd-800-gb-sas-12gb-s-dell-oem-refurbished-mz-ilt800c.html
Vertex Networking,INTEL SSDPE2KE064T8T 6.4TB PCI-E SSD,"INTEL SSDPE2KE064T8T 6.4TB PCI-E SSD Product Condition: Refurbished General Information Product Series DC P4610 Product Type Solid State Drive Technical Information Storage Capacity 6.4TB Flash Memory Technology Triple-Level Cell Drive Width 2.5"" Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 3.0 x4 Physical Characteristics Form Factor U.2",https://www.vertexnetworking.co.uk/storage/product_images/67790cc4f4198_SSDPE2KE064T8T.webp,£638.56,SSDPE2KE064T8T,https://www.vertexnetworking.co.uk/product/intel-ssdpe2ke064t8t-64tb-pci-e-ssd-ssdpe2ke064t8t.html
Vertex Networking,Samsung - MZVLW256HEHP-000H1 - 256GB Multi-Level Cell PCI Express NVMe 3.0 x4 M.2 2280 Solid State Drive,Samsung - MZVLW256HEHP-000H1 - 256GB Multi-Level Cell PCI Express NVMe 3.0 x4 M.2 2280 Solid State Drive Product Condition: Refurbished General Information Product Type Solid State Drive Technical Information Storage Capacity 256 GB Flash Memory Technology Multi-Level Cell Drive Type Internal Interfaces/Ports Drive Interface PCI Express NVMe Interface Standard PCI Express NVMe 3.0 x4 Physical Characteristics Form Factor M.2 2280 Miscellaneous Assembly Required No Eco Friendly Yes,https://www.vertexnetworking.co.uk/storage/product_images/67790cc1d17e0_MZVLW256HEHP-000H1-O.webp,£112.24,MZVLW256HEHP-000H1,https://www.vertexnetworking.co.uk/product/mzvlw256hehp-000h1-hp-256gb-pci-express-nvme-4-0-m-2-2280-solid-state-drive-.html
